ZONECODE,ITEM_CODE,DESCRIPTION,ITEM_SPECIFICATION
16,30988664,Medium Density fiber board for General Purpose flat Pressed Single Layer Iterior Qrade II Solid Board (IGSB) Size 2440x1220x12mm Thick IS: No 12406/1988,
1,30988676,BRACKET FOR BRAKE BEAM EXTRACT OF ICF DRG NO T-3-2-624 ALT J/7 ITEM NO 11. MATERIAL AND SPECIFICATION AS PER DRAWING.,
4,30988676,"Stainless Steel tube to IS: 6913/1973 Grade- C, Length- 12 feet, OD- 19 mm and Thickness- 2 mm for curtain rod of AC coaches.",
16,30988676,Sealed Window Glass  to Drg. No. WGSCZACJ 2-5-4-202.,
24,30988676,PARTITION FRAME BETWEEN LINEN ROOM DOOR WAY as per ICF/SK-1-0-486 COL-III alt'aR',
4,30988688,WINDOW SAFTY GLASS FROSTED,
1,30988688,"IOH KIT FOR KE TYPE DISTRIBUTOR VALVE AS PER ANNEXURE CONSISTING OF 12 ITEMS RDSO SPECN NO C-K-209 . 1.DIAPHRAGM,ESC Pt.No.16, KBI Pt.No. KD16.QTY.1No.  2.CRICLIP- ESC  Pt .No 21, KBI Pt.No.KD16. QTY.1No. 3.GROOVED RING. ESC.Pt.No.25,KBI Pt.No.KD25.QTY 2 Nos .  4. GROOVED RING-ESC-35,KD35. QTY 4Ns. 5. FLAT SEALING RING-ESC-42, KD-42.QTY.No.1. 6.SEALING RING- ESC-46, KD-46.QTY-1.  7. FLAT SEALING RING-ESC47, KD47.QTY-3.   8. GROOVED RING-ESC49, KD49. QTY-2.  9. CONTROL SLEEVE -ESC53, KD53.QTY-1.","10.TOOTHED RING-ESC 57, KD57.QTY-1.  11.DIAPHRAGM-ESC, KD69.QTY-1. 12. K""RING.-ESC101,KD 101. QTY.1."
16,30988688,"SET OF ITEMS FOR ANTI CLIMBING ACP ARRANGEMENT (TOTAL 21 ITEMS IN ONE SET)  AS PER ICF/SK/WGSRJ 2-3-5-203, ALT-C AND CRW/SK-AB-62  (ITEMS AS PER LIST ENCLOSED)",
24,30988688,LONGITUDINAL PARTITION FRAME FOR LINEN ROOM as per ICF/SK-1-0-487 COL -I,
1,30988690,"SHELF BELOW MIRROR (SUNK IN TYPE) DRG. NO. ICF/STD-6-3-015, ALT-E OR LATEST. MTRL AND SPECN. AS PER DRG.",
4,30988690,"Piston Packing for 203 mm BMBC to RDSO Drg. No.SK-81204 Alt. 4, item-10 conforming to RDSO Spec. No. C-K013.A nnexure- A.",
16,30988690,"Center Stiffener for Head Stock as per Drawing No-CRW-SK-399, Alt-6.Material should be Seamless tube to IS:1161-98 YST 210 only.",
24,30988690,LONGITUDINAL PARTITION FRAME FOR LINEN ROOM as per ICF/SK-1-0-487 COL II,
12,30988706,SUPPORTING FRAME FOR FLOURECENT LIGHT TUBE FITTING MATERIAL-MS.,IS: 2062-1992.
4,30988706,"POH Kit for Drain Cock of Auxiliary resrvoir (200 ltrs.) to  RDSO Drg. No. SKETCH- 98003, Alt. Nit cosisting of 8 items. Item Nos. 2,3,4,5,9,10,11 and 12. RDSO Spec. 02-ABR-02 Appendix- C with Amndt.4 of June' 10.",
10,30988706,"POH kit for drain cock to RDSO SK-98003, ALT nil consisting of 8 items (1)Sealing Ring,item No.2 of SK-98003,alt,Nil ,Qty/Kit-1(2)Slotted Headless Screw M6x16 ,item No.3 of K-98003,Alt, Nil,Qty/Kit-2(3)Round Card Ring item No.4of SK-98003 AltNil,Qty/Kit-1(4)Ball Cock Item No.5 of SK-98003 Alt.Nil,Qty/Kit-1(5)S.P Dowel Pin phy 5x25 long,item No.9of SK-98003,Alt-Nil,Qty/Kit-1(6)Pressure Piece.Item No.10 of SK-98003 Alt-Nil.Qty/Kit-1(7)Round Card Ring,item No.11 of SK-98003 Alt-NilQty/Kit-1(8)Internal Circlip phy 38x1.5,item No.12of SK-98003 Alt-Nil,Qty/Kit-1.",
16,30988706,"SUPPORTING FRAME FOR FLURESCENT LIGHT TUBE FITTING. MATERIAL - MS TO IS-2062-1992. DRG NO CRWS/BPL/EL/SK-2002-05, ALT-1.",
1,30988718,ANCHOR LINK COMPLETE (ASSEMBLED)TO ICF DRG. NO. T-0-7-612.ALT.A.ITEM NO. 1 AND 2.,
12,30988718,"FRP PACKING FOR TURN OVER BRACKET FOR ICF/BEML, CN COACHES TO DRG.NO. CRW/SK-552, ALT-1.",
4,30988718,203 mm Bogie Mounted Air Brake Cylinder with Slack Adjuster for coaching stock to RDSO Drg. No. SKETCH- 81200 Alt. 5 conforming to RDSO Spec. No. C-K013.,
16,30988718,"FRP PACKING FOR TURN OVER BRACKET FOR ICF/BEML, CN COACHES TO DRG.NO.CRW/SK-552, ALT.1.",
1,30988720,M.S.BASE FRAME FOR TUBE LIGHT FITTING AS PER DRG NO ETL/440,
16,30988720,UTILITY POUCH TO DRG. NO-CRW/SK-795.,
24,30988720,"PARTITION FRAME FOR GS COACHES CONISTING OF 02 ITEMS SHELL SHOP as per AS PER MATERIAL PLANNING LIST NO.""MPLPFGS"" NIL",
4,30988731,HAND BRAK BEVEL GEAR BOX    -I,
16,30988731,"FOOT OPERATED DUST BIN FOR WG ACCW Ist CLASS, A/C CHAIR CAR & GSCZ  DRG. N0-F (C&W)1477.",
24,30988731,SET OF BRACKET FOR 13T BOGIE as per MPLBKT13,
1,30988743,WC CHUTE FOR SLR COACHES WITHOUT HOLE ON COLLAR AND FULLY BLACK PAINT DRG NO. MISC SK-3440.,
4,30988743,"Shank wear plate for transition and transition CBC to RDSO Drg. No. SK- 62724, Alt- 23 Item-10 and RDSO Spec. No. 48-BD-2008.",
16,30988743,"M S HEXAGONAL HEAD NUT IS-1363 LATEST, SIZE 12MM.",
24,30988743,SET OF BRACKET FOR 16T BOGIE as per MPLBKT16,
1,30988755,"Repair Kit for Flushing Valves to Drg No.CA/LF-1900,(consisting of 12 items) As per annexure attached.",
4,30988755,"Jubilee clip size 2(Galvd.) for 203 mm bogei mounted air brake cylinder (with slack adjuster) to RDSO Drg. No. SK-81200, Alt.-5, item-51 and RDSO Spec. No. C-K013 of Nov. 2000.",
16,30988755,"SET OF AIR DIFFUSER FOR AC COACHES (FOR BOTH; END LOCATION) AS PER CRWS/BPL,SKETCH NO. CRW/SK -804, ALT.-1.",
24,30988755,SET OF COLLAR FOR 13T AND 16T BOGIE as per MPLCOL,
4,30988767,"Jubilee clip size 5 (Galvd.) for 203 mm bogie mounted air brake cylinder (with slack adjuster) to RDSO Drg. No. SK-81200, Alt-5, item-21 and RDSO Spec. No. C-K013 of Nov. 2000.",
1,30988767,"Cover Moulding Size: 40 X 2.5 X2440 mm long without Holes ICF Drg No.WGFSCZAC - 4-3-017, ITEM  No.20.",
16,30988767,"UPPER BEARING HOUSING FOR BODY SIDE DOOR (ICF-COACHES)STEEL FORGE IS:1875 AS PER DRG.NO.T-5-2-503, COL.-V, ALT-6/r.",
4,30988779,"Retaining Nut (with Hand Brake) for 203 mm air Brake cylinder (with slack adjuster) to RDSO Drg. No. SK-81206, Alt. '3', Item 24 Matl. and Spec. IS: 2062/2011 with Amndt. No. 1 of Nov. 2012 Gr. E 250 A and and RDSO Spec. No. C- K013. of Nov. 2000.",
1,30988779,S.S. TOWER BOLT MISC SK NO. 3538. MTRL AND SPECN: AS PER DRG.,
16,30988779,"SPRING END PLATE TO DRG. NO. RDSO./SK 99003, ALT.- 4, ITEM- 12.",
16,30988780,"LABLE PLATE ONE SET CONSISTING OF ITEM NO. 1,2 EACH ONE NO. AND ITEM NO. 3 = 4 NOS. TO DRG. NO. CRW/SK/871. alt.1.",
4,30988780,"Dust excluder for 203 mm air brake cylinder with slack adjuster to RDSO Drg. No. SK- 81204, Alt-4, item and RDSO Spec. No. C-K013. of Nov. 2000.",
16,30988792,Piller for middle berth to Drg. No.- CRW/SK-516.,
4,30988792,"Ratchet with adjusting screw for 203 mm air brake cylinder (with slack adjuter) to RDSO Drg. No. SK-81200, Alt-5, item-13 and RDSO Spec. No. C-K013. of Nov.2000.",
1,30988792,"PIN FOR LEVER HANGER EXTRACT OF ICF DRG. NO. T-3-2-802, ALT- F, ITEM NO. 7,8,9,10 AND 11. MATERIAL SPECIFICATION AS PER DRG.",
16,30988809,"Sealed window glass unit for wider window size-1200 X 550 MM to Drg. no. RCF/AE-54107, alt.d.",
1,30988809,INDIA AUTO INDUSTRIES MAKE POH MAINTENANCE KIT 100 KG LATERAL DAMPER FOR SECONDARY AIR SPRING SUSPENSION ARRANGEMENT CONSISTS OF 8 ITEMS. ICF DRG.NO. DC/EMU/M/ASR-0-5-005. ALT-N. ITEM 1] PISTON VALUE SUB ASSY. 100 KGF [6 ITEMS-12 NOS]. ITEM 2] COMPRESSION VALUE SUB ASSY. 100 KGF [11 ITEMS-14 NOS]. ITEM 3] OIL SEAL-01 NOS [PART NO-R801101]. ITEM 4] SEALING RING-01 NO[PART NO-R801460]. ITEM 5] PRESSURE RING-01 NO[PART NO-R801090]. ITEM 6] Ph. Co. RING PISTON-01 NO[PART NO-R601221]. ITEM 7] Ph. CO. RING GUIDE -01 NO[PART NO-R601231]. ITEM 8] NYLOC HEX NUT M14 -01 NO[R1101160].,
4,30988809,STEEL PACKINGS SIZE  OD-100 MM X IB-26MMX48MM THICK FOR RUBBER STOPPER PAD ON AXLE BOX ROUND TO RDSO,SPECN AS PER DRG
24,30988809,SAFETY CATCH WITH LUG FOR PAD LOCKING OF BODY SIDE DOOR as per CC51077,
16,30988810,MS TAIL LAMP BRACKET TO DRG NO CG-K-5048.,
1,30988810,"INDIA AUTO INDUSTRIES MAKE POH MAINTENANCE KIT FOR 200 KG LATERAL DAMPER FOR SECONDARY AIR SPRING SUSPENSION ARRANGEMENT CONSISTS OF 8 ITEMS. ICF DRG.NO. DC/EMU/M/ASR-0-5-005. ALT-N, ITEM 1] PISTON VALUE SUB ASSY. 200 KGF [6 ITEMS-12 NOS). ITEM 2] COMPRESSION VALUE SUB ASSY. 200 KGF [11 ITEMS-14 NOS). ITEM 3] OIL SEAL-01 NOS[PART NO-R801101]. ITEM 4] SEALING RING-01 NO[PART NO-R801460]. ITEM 5] PRESSURE RING-01 NO[PART NO-R801090]. ITEM 6] Ph. Co. RING PISTON-01 NO[PART NO-R601221]. ITEM 7] Ph. CO. RING GUIDE -01 NO [PART NO-R601231]. ITEM 8] NYLOC HEX NUT M14 -01 NO[R1101160].",
4,30988810,STEEL PACKING,
16,30988822,FLOOR SIDE MOULDING FOR AC COACHES TO DRG NO CRW/SK-806.,
1,30988822,INDIA AUTO INDUSTRIES MAKE POH MAINTENANCE KIT FOR 300 KG VERTICAL DAMPER FOR SECONDARY AIR SPRING SUSPENSION ARRANGEMENT CONSISTS OF 8 ITEMS. ICF DRG.NO. DMU/DPC5-0-503. ALT-K. ITEM 1] PISTON VALUE SUB ASSY. 300 KGF [6 ITEMS-12 NOS]. ITEM 2] COMPRESSION VALUE SUB ASSY. 300 KGF [11 ITEMS-14 NOS]. ITEM 3] OIL SEAL-01 NO[PART NO-R801101]. ITEM 4] SEALING RING-01 NO[PART NO-R801470]. ITEM 5] PRESSURE RING-01 NO[PART NO-R801090]. ITEM 6] Ph. Co. RING PISTON-01 NO[PART NO-R601221]. ITEM 7] Ph. CO. RING GUIDE -01 NO[PART NO-R601231]. ITEM 8] NYLOC HEX NUT M14 -01 NO[R1101160].,
4,30988822,STEEL PACKING,
16,30988834,BATTERY BOX (110VOLT DC TL SYSTEM),
4,30988834,"Steel Packing Phy 100 x Phy 26 x 13 mm thick for Rubber stopper pad on axle box Crown to RDSO Drg. No. SK- 97068 Alt. 3, of Oct' 2001, item-3. Matl. and Specn. IS: 2062.2011, with Amendt. No. 1 of Nov. 2012, Grade E 250 Cu C.",
16,30988846,"Aluminium Window sill for body side door of ICF coaches as per Drg No T-5-3-556, Alt 4 & P.",
4,30988846,"Steel Packing 4 mm thick for Axle Box Crown to Jig and Tool Drg. Office/GKPS Drg. No. G/SD3-442, Alt. 2, item-1 Matl. and Specn. IS: 2062/2011 with amndt. No. 1 of Nov. 2012 Gr. E250 BR.",
24,30988846,"VENTILATOR SET FOR SCN COACH as per AS PER MATERIAL PLANNING LIST NO. ""MPLVENTSCN",
16,30988858,Notic for emergency openable window as per,IS: 737/74
4,30988858,"Screwing Piece for Stop Screw on Bogie Frame to ICF Drg. No. T-0-3-640 Alt.r/18, item-2. Matl.and Specn. IS: 2062/2011 E 250 C.",
10,30988858,"Screwing Piece for Stop Screw on Bogie Frame, Drg. No.-ICF/T-0-3-640,Alt-r/18,Item-2,Spec-IS:2062/2006 E 250(Fe 410W) Quality-C",
16,30988860,"Sealed window glass unit for body side door Size:- 605 x 550 x 25.5 mm thick As per RCF Drg. No CC-54208, Alt.-c [cec].",
5,30988860,Axle box spring helical,
16,30988871,Sealed window glass unit for lavotary size-605X550X25.5 mm IS: 2553 part-I,
4,30988895,Center Stiffener for Headstock to ICF Drg. No. T-1-2-513 Alt. n/29. Matl. and Specn. as per Drg.,
5,30988895,"Longitudinal  Beam intermediate, MG / ICF,",Mat Specification : IRS M-41
16,30988895,"Complete FRP Housing as per drg No. ICF/STD-5-4-005 alt F Item No. 14,16,17,20 & 21 in assembled condition.",
24,30988895,SET OF RUBBER WASHER FOR 13T BOGIE as per MPLRUB13 VERSION 1,
16,30988901,SIDE WALL SHEET SIZE 2553X2760X2 MM TO IRS-M-41 DRG.NO. CRWS/SK-899,IRS-M-41
10,30988901,WHEEL SETS,
24,30988901,LONGITUDINAL ASSEMBLY BOGIE FRAME as per CC03160,
16,30988913,"Holding Frame for Wider Window, L-1220 mm Deep Cream Colour to Shade No. 353 to IS: 5/2004 to Drg. No. AE-54102 Alt-b.",
4,30988913,"Elbow Mail and Female 15 mm for pipe fitting of brake system on Coaching Stock to ICF Drg. No. DC/EMU-3-5-032 Alt. r/6, item-41 Matl. and Specn. as per Drg.",
24,30988913,"PILLAR COVER COMPLETE as per RICF/SK-4-1-131, COL-I, ALT'c'",
16,30988925,"Porcelain Wash Basin Arrangement Item No. 1,3,4 & 6 to 9 Drg.No. CC-63938 Alt-b.",
4,30988925,Hex. Nipple 15 mm for pipe fitting of brake system to ICF Drg. No. DC/EMU-3-5-032 Alt. 'r/6' item No. 19. Matl. and Specn.- as per Drg.,
24,30988925,6 LEVER LOCK-SLIDING WITH DOUBLE LOCKING BOLT as per MI000675 ALT NIL,
16,30988937,Unified Notice for Fire Prevention & Safety. Made from 20G (0.91 MM Thick) minimum Aluminum Sheet to IS: 737/86 Hard Anodizing from Both Sides of Plate Chemically Etched Process with Scratch Proof to Drg. No. K-3028 Alt-03 for Dimension & all Purposes to IS: 737/86,
4,30988937,"Tee Equal 15 mm for pipe fitting of brake system on Coaching Stock to ICF Drg. No. DC/EMU - 5- 032 Alt. r/6, item- 26. Matl. and Specn. as per Drg.",
24,30988937,"PILLAR COVER COMPLETE as per ICF/SK-4-1-131,COL-III, ALT'c'",
16,30988949,Top Support Angle Complete for Sliding Door to IS: 2062 Fe-410 cuwc as per Drg. No. TLR-5-8-073 Alt-8 & f.,
4,30988949,LONGITUDANAL BEAM Z TYPE,
24,30988949,"PILLAR COVER COMPLETE as per ICF/SK-4-1-131,COL-IV,ALT'c'",
16,30988950,QUICK COUPLING to Drg. No.WD-91101-S-05 ALT. 5 OR LATEST.,
4,30988950,"Window bar size phy 12 x 626 for non AC coachase to RDSO Drg. No. SK-84162 Alt. nil. nil. item-1. Matl. and Specn. IS: 2062/2011 amendment 1 of Nov 12, Grade E-250 Cu, Quality A.",
16,30988962,Set of Half & Full Quarter Panel RCF/SLR Non AC Coaches Specn.No. CK-513 or C-9407 Drg.No. CRW/SK-468 Alt-04 Col-II,
4,30988962,COUR FOR BREAK HEAD,
24,30988962,"PILLAR COVER COMPLETE as per ICF/SK-4-1-131,COL-VI,ALT'c'",
16,30988974,Set of Half & Full Quarter Panel for ICF/RCF GS/CZ Non AC Coaches to RDSO Specn.No. CK-513 or C-9407 Drg. No. CRW/SK-468 Alt-04 Col-III.,
4,30988974,END PICE FOR BREAK BEAM ICF,
24,30988974,"PILLAR COVER COMPLETE as per ICF/SK-4-1-131,COL-VII,ALT'c'",
16,30988986,EXPANDED METAL PARTITION FRAME BELOW SEAT FOR GS/SLR ICF/RCF COACHES TO DRG.NO. CRW/SK-534,
4,30988986,COUPLING YOKE HEAD (MG),
24,30988986,"PILLAR COVER COMPLETE as per ICF/SK-4-1-131,COL-VIII, ALT'c'",
4,30988998,BOGI AXIL BOX BOLT PLAIN WITH,
16,30988998,Expanded Metal Partition Frame Below Single Seat for GS Coaches Col.II to Drg.No. T-4-3-803 Alt. 7 & e.,
4,30989000,CROSS BEARER,
24,30989000,PLATE as per TCN-6-1-767 ITEM 4,
4,30989012,DOOR WAY SUPPORT,
24,30989012,"CLAMP as per PER MATERIAL PLANNING LIST ""MPLCMSLR"" ENCLOSED WITH THE I",
4,30989024,FOOT STEP FOR SUS.ARRANGMENT,
24,30989024,BOGIE TRANSOM ASSLY.(DYNAMO SIDE) as per CC03148,
3,30989036,"POH KIT FOR BRAKE CYLINDER 355 MM COMPRISING FOUR ITEMS AS UNDER; 1. FILTER COVER TO ESCRTS PT. NO. 514. 2. FILTER    --- DO---            515 3. SEALING RING A21X26-- DO--     523 4. PISTON RUBBER PACKING 14""-DO-  539",
4,30989036,"Pin with coller (in assembled condition) to ICF Drg. No. WLRRM- 0 - 5- 003 Alt. G/9, items- 11 and 12. Matl. and Specn. For item No. 11- IS: 2062-2011 with Amndt. No. 1 of Nov. 2012, Gr.. E250 A and for item No. 12 as per Drg.",
24,30989036,BOGIE TRANSOM ASSLY.(NON DYNAMO SIDE) as per CC03146,
3,30989048,POH KIT FOR KE TYPE DISTRIBUTOR VALVE AS PER LIST ATTACHED.  NB:-PURCHASE WILL BE MADE FROM RDSO APPROVED FIRMS ONLY,
4,30989048,"Water Tank assembly  complete (455 Lts.) two piece design to ICF Drg. No. ICF/SK- 6 - 3 - 444, sheet- 1 of 3, 2 of 3 and 3 of 3, Alt. 'l'. Matl. and Specn. as per Drg.",
4,30989050,BOGIE CENTRE PEVOT BOLT     -I,
4,30989061,BRACKET FOR EMPTY LOAD CHANG-I,
24,30989061,SCREWING PIECE as per X,
4,30989073,COUPLING NUT FOR EMP TUTAI R-I,
3,30989085,HPPA BUSH FOR EQUALISING STAY DRAWING No.T-3-2-808 ALT [ c ] ITEM-3 SPECIFICATION NO RDSO/2009/CG-17  [Rev.-1],
4,30989085,"Spindle complete for Hand brack for bogie open wagon type BOXN/BOXNHS to RDSO Drg. No. WD-80007-S -19, Alt- 15 Item-1. Matl. and Specn. 2062/2011 Gr. E 250 A (Fe 410 W).",
24,30989085,CROSS TUBE CPL SET FOR SCN COCH CONSISTING OF SIX ITEMS as per AS PER ANNEXURE,
3,30989097,"""STUD"" FOR BRAKE SHAFT TO ITEM NO. 1 OF ICF DRG. NO. T-3-3-529.ALT.(28)&(Q)MAT.&SPECIFICATION AS PER DRG.",
4,30989097,BRAKE BLOCK HANGER          -I,
4,30989103,LEVER HANGER 20X100X382     -I,
3,30989115,SNACK TABLE [ FRP ] { SMOKE GRAY }  FOR  1ST A.C. AND A.C CHAIR CAR OF SHATABDI Exp. DRAWING No.JUDW/MECH-114 ALT [ 3 ],
4,30989115,PULL ROD 30X170X512 MM      -I,
3,30989127,SNACK TABLE [ FRP ] [ LIGHT GREY ] TO DRAWING NO JUDW/MECH-99-181 ALT [ 1 ],
4,30989127,LEVER 20X120X622 MM         -I,
24,30989127,GRILL as per CC16354,
3,30989139,"FIXING RUBBER PROFILE  AND SEALING  RUBBER PROFILE  DRAWING NO.: ICF SK-5-4-145, alt. [ c ] AND [ 2 ] AND TLR-5-4-003 ALT [ a ] AND [ 3 ] [ LENGTH IN MULTIPLE OF 2037 mm FOR BOTH ITEMS ]",
4,30989139,PULL ROD 32X152X524 MM      -I,
24,30989139,BENT PIPE DIA 40 MM as per AE10138,
3,30989140,"GRAVITY COCK 1/2"" TO ITEM NO 3 OF ICF/SK-6-3-369  ALT(d) OR LATEST MATL & SPECN AS PER DRG.",
24,30989140,"MOUNTING OF SLIDING DOOR (PROTECTION PROCEDURE NO. WI100080) as per TLR-5-8-072 COL X ALT. ""lR""",
4,30989152,PIN 50X152                  -I,
3,30989164,NYLON 66 BUSH  SIZE  048/38 X 45 AS SHOWN ITEM 9 OF ICF/DRG. T.3-2-644 ALT. (A) MATL & SPC. CONFORMING TO RDSO LATEST STR C-8107.,
4,30989164,LIVER 20X100X583 MM  without bushes for bg/ac bogies filleo with bogie maounted air brake cylinder to rdso sk no.-98031 alt-nil item-2       -I,
13,30989164,"NYLON BUSH SIZE 48/38 X 45 mm (OD-48mm , ID-38 mm, LENGTH-45 mm) TO DRG NO. T-3-2-644 ALT.a  ITEM NO.9 MAT & SPEC. WD-04-NYLON BUSH-02)",
24,30989164,HEX HD BOLT COMPLETE TO BE SUPPLIED IN LOOSE CONDITION as per MPLBBASSLY VERSION 19,
3,30989176,BRAKE BLOCK TO ITEM 1 TO 3 OF ICF DRG.NO. T-3-1-605-ALT (Q) & (11)MEDIUM PHOSPHORUS FOR ITEM NO.1 CONFORMING TO RDSO STR NO. M&C/MTD/101/94 & SPECN. NFOR 2 & 3 AS PER DRAWING.,
4,30989176,LIVER HANGER 20X100X583     -I,
24,30989176,BRACKET as per T-0-3-627 ITEM 3 ALT 'g',
3,30989188,"BRAKE BLOCK DRAWING No.T-3-1-605, ALT [u] AND [ 12 ] AND SPECIFICATION M AND C /MTD/101/2007 NB:-PURCHASE WILL BE MADE FROM RDSO APPROVED  FIRMS ONLY.",
4,30989188,PIN 50MM DIAX117 MM         -I,
3,30989190,STAINLESS STEEL TUBE FOR CURTAIN  SPECIFICATION NO IS:6913/73 [REAFFIRMED-2009] DIA 19X 2.0 X 3600mm GR.A,
4,30989190,"Brake Head without for 'K' type brake block 13T and 16T BMBC fitted bogies to RDSO Drg. No. SK- 98033, Alt. 3 of June 2007, Items 1 to 3. Qty. for Col. I (L.H. assembly) - 50 percent and Col. II (R.H. assembly) - 50 percent of the total quantity. Matl. and Specn. IS: 2062/2011 with Amndt. No. 1 of Nov.2012. Gr. E250 C for Items No. 1,2, and 3.",
3,30989206,ADJUSTING PIECE FOR BRAKE HEAD AND BLOCK ARRANGEMENT DRAWING No T-3-1-619  ALT [ e ] AND [ 2 ] ITEM 9,
4,30989206,HERD STOCK PATCH ITEM A,
3,30989218,"TEE FLANGE, 25X25X20 NB TO DRAWING NO CC-35337 ALT [ C ]",
4,30989218,HEAD STOCK PATCH ITEM B,
12,30989220,"SEALED WINDOW GLASS UNIT (FOR WIDER WINDOWS) 1220 MM TO ITEMS 1 & 2 (ASSEMBLED FORM) OF RCF DRG NO. AE54107, ALT.(d)",
3,30989220,SEALED WINDOW GLASS UNIT FOR WIDER WINDOW 1220 MM DRAWING NO AE-54107 ALT [ d ],
4,30989220,HEAD STOCK PATCH (C),
3,30989231,"""RUBBER PROFILE (BOTTOM)"" TO RCF.DRG.NO.CC54105 ALT (NIL) MATL. & SPECN. AS PER DRG.",
4,30989231,HEAD STOCK PATCH D,
24,30989231,CHANNEL (FOR TENSION BRACKET ASSEMBLY) as per AW03206 ALT b,
3,30989243,PACKING RING 13mm THICK FOR WHEEL TREAD WEAR  [ B.G.]  DRAWING No RDSO/SK-97072 ALT [ NIL ]   NOTE:-BULK PURCHASE WILL BE MADE FROM ICF APPROVED FIRM'S ONLY.,
4,30989243,HEAD STOCK PATCH ITEM F,
24,30989243,TENSION BRACKET COMPL. FOR 18 KW ALTERNATOR as per WTAC3-0-3-309 COL II ALT 'd',
3,30989255,PACKING RING 26mm THICK FOR WHEELTREAD WEAR  [B.G.] TO DRAWING NO RDS/SK-97072 ALT [ NIL ]  NB:-PURCHASE WILL BE MADE FROM ICF APPROVED FIRMS ONLY.,
4,30989255,HEAD STOCK PATCH G,
13,30989255,NFTC PACKING RING 26MM THICK DRG NO. RDSO/SK-97072 ALT. NIL SPEC. NO. C-9703,
24,30989255,TENSION BRACKET COMPL. FOR 18KW ALTERNATOR NO. WI100100 as per WTAC3-0-3-309 COL 1 ALT. 'd',
12,30989267,"PACKING RING 22MM THICK FOR WHEEL TREAD WEAR (FOR B.G.COACHES) TO RDSO/SK.97072 ALT NIL OR LATEST MATL AND SPECN AS PER DRG CONFORMING TO RDSO/STR, C-9703. OR LATEST.",
3,30989267,PACKING RING 22mm THICK FOR WHEEL TREAD WEAR [ B.G.] DRAWING No  RDSO/SK-97072 ALT [ NIL ]  NOTE:-BULK PURCHASE WILL BE MADE FROM ICF APPROVED SOURCE.,
4,30989267,HEAD STOCK PATCH (H),
5,30989267,Trunion nut r/h screw coupling/bg,
13,30989267,UMHWPE PACKING RING A BOX22MM,
24,30989267,PIN DIA 50X117 as per ICF/STD-3-2-001 ITEM 1,
4,30989279,HEAD STACK PATCH I,
24,30989279,PIN DIA 60X156 as per ICF/STD-3-2-001 ITEM -1 ALT.'dR',
3,30989280,CAST ACRYLIC SHEET (TRANSPARENT) SIZE 1900X1200X3 MM TO IS: 7569/1987 (SECOND REV) OR LATEST.,
4,30989280,HEAD STOCK PATCH J,
4,30989292,WING PLATE DRG NO,
24,30989292,SPECIAL BOLT DIA 45X172 as per T-0-5-663 COL I,
3,30989309,SPLIT PIN (GALVD) 13X112 TO IS:549/1974 (SECOND REV) (AMEND-4) OR LATEST,
4,30989309,PARTITION PILLAR,
24,30989309,BRACKET ASSY. RH as per AW03211 WITHOUT BUSH TO DRG NO AW03213,
4,30989310,ISOLATING PLDE,
3,30989322,"HEX SCREW WITH HEX NUT, CASTLE NUT AND SPLIT  PIN  DRAWING NO. RDSO\SK-85070 ALT [ 3 ]  ITEM 6, 7,8 AND 9",
4,30989322,ISOLATING FOR TROGH SIZE125X40,
5,30989322,Bellows for Vestibule (Canvas Cloth),Specification No: Canvas cloth
5,30989334,"POH Kit for Passenger Emergency  alarm Valve of Air Brake Coaches consisting of 9 items with Circlip Internal 60 x 2N, to IS-3075(Part-I),","Mat Spec .NBR-70.C-9803 for item-3 to 8,AISI-410 for item-13,IS:319 for item-14."
4,30989334,"Hose connection 1/2 inch (15 mm. Bore), 600 mm long for main Line BMBC coaches to ICF Drg. No. EMU/M-3-5-079, Alt. q/2, item-1. Matl. and Specn. as per drawing.",
24,30989334,LUG FOR SAFETY STRAP as per T-0-3-662 ITEM 1,
3,30989346,UIC TYPE RUBBER VESTIBULE TO DRAWING NO  RDSO/ SK-99056 ALT [ 3 ] ITEMS 2 TO 14 AND 25 AND SPECN  NO RDSO/2007/CG-05 [AMNDT-2] CORRIGENDUM-1  NB:-PURCHASE WILL BE MADE FROM ICF APPROVED FIRMS ONLY.,
4,30989346,Pin size Phy40 X 117mm for BMBC to ICF Drg. No. ICF/SK-3-2-173 Alt. c' Item No. 20. Matl. and Spec. as per Drg.,
5,30989346,POH KIT FOR KEO TYPE,
24,30989346,"SEAT & BERTH SET FOR WGACCN64.UPHOLSTERY RDSO/2008/CG-07REV-NIL,COLOUR SHADE & PATTERN-ALAC-01(REF.MD35131/26/03/09 &12/09/08).CUSHIONING MATERIAL(DUAL DENSITY DTBPB(RECRON)) TO RDSO SPEC. # C-K607 REV-01(Ref. MD22201 DT.08/05/13) as per MPLS&BAC3TE VERSION 7",
3,30989358,CIRCLIP FOR AXLE BOX GUIDE ARRANGEMENT  DRAWING NO T-0-1-646 ALT [ f ]  ITEM-16,
4,30989358,"Locking Plate, size 1.6 x 20 x 44 for anchor link screws to ICF Drg. No. T-7-610 Alt. 'e/11'. Matl. and Spec. As per drg.",
3,30989360,ADJUSTING LINK  DRAWING NO. WTAC3 -3-2-302 ALT [ e ] AND [ 8 ] ATEM-3,
