"ITEM_CODE","DESCRIPTION"
"3098","Supply Installation and commissioning of Electrical Gantry Hoist 7.5 Tons Capacity INDEF Make Model No. HW4 M -H1 or Similar. Features of the Hoist 1. Planetary gear box smooth and low noise operation 2. Compact gear box inside the drum 3. Gear coupling 4. Overload sensor 5. Rugged ring type rope guide 6. Optional rotary limit switch 7. Electronic magnetic brake motor 8. Seamless tube drums. Specifications: S.no Description Unit 1 SWL 7.5 Ton 2. Lift 10.5Mtr 3. Drum length 695mm 4. Class II 5. No.of falls 2falls 6. Wire rope dia 18mm 7. Hoisting speed 8.2mtr/min 8. Hoisting motor KW 15 KW 9. Travelling speed 17mtr/min 10. Travelling motor 0.55KW 02 11. Head room 1860mm 12. Flange width 125-210mm 13. ISMB min 250-600mm 14. Approx. Weight Hoist 480kg 15. Approx weight trolley 140kg Scope of supply should include the following 1. Trolley Brake 2. Bogie trolley 3. Geared Rotary limit switch including erection and commissioning 4. CT limit switch 5. Emergency ON/OFF P.B.with master contactor 6. Lockable P.B. 7. Festooning cable 20mtrs. ADC is required and all standard M and P conditions are applicable. M and P Condition attached "
"3098","Double offset high performance butterfly valve. Body :Cast carbon steel ASTM A216 GR WCB . Seat : UHMWPE, seat Retainer Ring : SS304.Operation : Gear operated size : 350mm. as per RDSO Drg no. WD 07054/S -14, Alt- Nil.Item No.8."
"3098","Striker casting for Bogie container flat as per RITES/TP-9405 S-001 Item No.7 Alt 9 or latest Ref.Drg.No. RITES/TP-9405 S-002, Alt-3 or latest."
"3098","EQUALISING LEVER FOR A CAR FOR BLC WAGON TO RDSO DRG.NO. CONTR-9404-S-10,ALT-10,ITEM-1."
"3098","Tie Rod for B Car : Drg. No. CONTR 9406-S/7 Item No.2, Alt 7 or latest Ref: Drg. No. CONTR 9405-S/11, Item No.2, Alt-7 or latest."
"3098","Pull Rod Main For B Car Drg.No. CONTR-9406-S/7,Item No.4, Alt.7 Refer Drg.No. CONTR-9405-S-11,Item No.3 Alt.7."
"3098","EQUALISING LEVER B CAR FOR BLC WAGON TO RDSO DRG.NO.CONTR-9404-S-10, ALT-10, ITEM-2."
"3098","Side bearer coil spring for BLC wagons to RDSO Drg No : CONTR - 9404- S/15, Item - 3, Alt. 11."
"3098","Bogie number indication plate, M.S. Plate with zinc coated of size: 110 mm x 40 mm x 3 mm thick with engraving of LG-0001 to LG-3000 Letter size: 10 mm height "
"3098","Front support in Coupler body for CBC Part No. 727857000 of Faiveley."
"3098","Frame CPL in supporting Device for CBC to Part. No. 727822000 of Faiveley."
"3098","Beam CPL in Supporting device for CBC to Part No. 727812000 of Faiveley."
"3098","Set of Spares for Air Compressor, Make : GARDNER DENVER LB30. Set of Spares for Air Compressor, Make : GARDNER DENVER LB30. 1.Description of item: Air filter element for air compressor OEM product code. QX104555. Make: GARDNER DENVER. Model:LB30. Quantity:01 No.,2.Description of item: Oil filter Cartridge for air compressor OEM product code. A11381974. Make: GARDNER DENVER. Model:LB30. Quantity:01 No.,3.Description of item: Air filter element for air compressor OEM product code. QX104555. Make: GARDNER DENVER. Model:LB30. Quantity:01 No.,4.Description of item: Oil of 20 litres for air compressor OEM product code. CC1119981. Make: GARDNER DENVER. Model:LB30. Quantity:01 CAN."
"3098","STAINLESS STEEL COMMERCIAL QUALITY - SS304 MUG WITH CHAIN AND RINGS TO ICF DRG. NO. ICF/SK-6-3-481, ALT.E/NIL, COL-I, ITEMS-1, 6 and 7 TO PL NO. 39676782."
"3098","Bottom Nylon guide for sliding door for SLR Coaches to RCF drg.No. LB 58132,Alt -Nil."
"3098","POH kit for Equalising discharge valve of M/s. WSF make set of 22 items as per detailed part list given in the annexure mailed to your mail id."
"3098","POH kit for EP brake valve Air portion Set of 08 hard ware items of M/s WSF make 1 Washer splinded shaft A70294/1- 01 No 2 Spring for friction device Part No. A87824/31 -01 No 3 Cam Roller Part No.J701181/1 -01 No 4 Exhaust Choke Part No. A 70205/117- 01 No 5 Oil retaining bush for valve body lower Part No.IA 70319- 01 No. 6 Insulating strip Part No. A88617/1 - 01 No 7 Insulating base Part No. A88615/1 -01 No 8 Double contact Part No. A88616/1 - 01 No"
"3098","SET OF ELECTRONIC AND ELECTRO PNEUMATIC EQUIPMENT FOR EP BRAKE SYSTEM OF DEMU AND EMU COACHES ,AS PER THE DETAILED PART LIST AND SPECIFICATIONS MENTIONED OVERLEAF. REQUIRED MAKE : DANFOSS/FESTO/MICRO -PNEUMATIC ONLY."
"3098","Bogie frame arrangement for DEMU 700 HP Coaches to ICF Drg No. DMU/DPC/-0-3-009, col-1 alt"
"3098"," G type door gear complete set consisting of 2 items, 1 Aluminium top amount channel 2mm thickness, 6 feet length. 2 Sliding door fitting Ball bearing type "
"3098","LOWER SPRING BEAM ARRANGEMENT FOR SELF-GENERATION AC COACHES TO ICF DRG .NO. WLRRM-0-5-006, COL-1 ALT- E FROM APPROVED SOURCES ONLY. Note:-Offers of ICF Approved sources only will be considered."
"3098","Maintenance Kit for WSF Make EP Brake controller consisting of 20 items as per attachement. attachement will be mailed to firm being PAC item since IREPS program is not accepting uploading of documents ."
"3098","Anabond A-540 structural adhesive"
"3098","POH Kit of isolating valve and reducing valve of WSF make Brake Valve. Set consists of 29 Hardware Items as per detailed list attached sent through mail to your mail ID."
"3098","Horn single tone-high suitable for Elgi make Part No. S007027 or its equivalent"
"3098","FOUR LEGGED CHAIN SLING IS 2760 : 1980 20 TON CAP. DETAILED DESCRIPTION:- FOUR LEGGED LIFTING CHAIN SLING IS 2760:1980 , 12.5MM DIA, GRADE 80 ALLOY STEEL SHORT LINK CHAIN BUTT WELDED IS 6216: 2003 . TOP BULL RING: 56MM DIA X 250MM ID INTERMEDIATE BULL RING: 125MM ID, BOTTOM END FORGED EYE HOOK IS 3822:2002, GR. T , EFFECTIVE LENGTH-2.5MTRS, SAFE WORKING LOAD-20 TON, PROOF LOAD - 40 TON PROOF LOAD TEST CERTIFICATE TO B E ENCLOSED FROM GOVT. APPROVED AT GUEST HOUSE . MAKE: NATIONAL ENGG. WORKS/NEO ROPES and TACKLES/MEGA LINKS CHAIN."
"3098","LaserJet printer equivalent to Model : HP LaserJet PRO M202/203 Printer series or Similar Model. Print speed : Up to 26/25 ppm Letter/A4 ISO Up to 1200 x 1200 dpl Black Best Up to 4800 x 600 dpl Black Normal , 750 MHZ with 128 MB RAM 2-Line LCD Text , Duty Cycle up to 15,000pages per month,RMPV:Up to 250 to 2,000 pages2, 1HI-Speed USB 2.0 1 Ethernet 10/100. Make : HP, CANON, SAMSUNG."
"3098","POH kit for EP brake valve Air portion Set of 08 hard ware items of M/s WSF make 1 Washer splinded shaft A70294/1- 01 No 2 Spring for friction device Part No. A87824/31 -01 No 3 Cam Roller Part No.J701181/1 -01 No 4 Exhaust Choke Part No. A 70205/117- 01 No 5 Oil retaining bush for valve body lower Part No.IA 70319- 01 No. 6 Insulating strip Part No. A88617/1 - 01 No 7 Insulating base Part No. A88615/1 -01 No 8 Double contact Part No. A88616/1 - 01 No"
"3098","Back rest cum berth holding bracket smooth finish and chromium plated for CN coaches to SCR Drg. No. PD/TPYS/SCR Drg. No. C and W-99, Alt Nil"
"3098","Horn single tone-low suitable for Elgi make Part No. S07026 or its equivalent"
"3098","Center pivot liner for BLC Wagon RDSO Drg.No. CONTR 9404-S/5,Alt-8 Item No.3."
"3098","Supply and Fitment of Thread Chaser aChuck - 12 inches dia with Lock Plate Szie - 10 inches dia complete with Thread Chaser set, suitable for Threading Machine Mode3l: CMT-PT-50 of Continental Machine Tools Make: MAKSON/VARUN/Continental Machine Tools. Details given in the attachment ."
"3098"," Taps Press matic pillar cock, make JAQUAR, model no.PRS-031 or Similar. Make: JAQUAR, VIJAY, HINDWARE."
"3098","Front Half Open Cage Pallet as shown in DRG no. SCR/LGD/M and P/DRG No.0155 As per enclosed specification ."
"3098","Supply of conductor s Berth to Drg.No. WGSCWAC-6-1-029 of ICF. Note:-To be procured from RDSO Approved sources only as per vendor directory AM-M.7.1.1. of page 57 to 221, item No. 65. Note:- Offers of RDSO Approved sources only will be considered."
"3098","Tie Rod for B Car : Drg. No. CONTR 9406-S/7 Item No.2, Alt 7 or latest Ref: Drg. No. CONTR 9405-S/11, Item No.2, Alt-7 or latest."
"3098","BOGIE FRAME ARRANGEMENT FOR DEMU 700hp COACHES TO ICF DRG NO.DMU/DPC-O-3-009,COL-I, ALT-f. Note RCF/ICF approved sources only will be considered."
"3098","POH kit for Equalising discharge valve of M/s. WSF make set of 22 items as per detailed part list given in the annexure mailed to your mail id."
"3098","Door flap for BOBRN wagon to RDSO Drg.No. WD-91071-S-66, Alt. nil or latest, Item.01"
"3098","BRACKET FOR ANCHOR LINK TO ICF DRG NO. T-0-4-613.COL II.AIT-q /10"
"3098","Bogie frame arrangement for EMU Trailer Coaches 180/150 KN Air spring to ICF Drg No. ICF/MRVC/D-0-3-001, col-1 alt-1"
"3098","BOGIE FRAME ARRANGEMENT FOR DEMU 700hp COACHES TO ICF DRG NO.DMU/DPC-O-3-009,COL-I, ALT-f. Note RCF/ICF approved sources only will be considered."
"3098","Alloy steel 4 Legged Chain sling capacity SWL-20 Ton at 0 degree each leg of 12 mm chain dia x 2.5 mtr length with master ring ID-250mm at top and 5 Ton Capacity eye hook at bottom with Test Certificate from Govt. Approved agency, Specification of chain IS-6215 and ISI marked."
"3098","Supply Installation and commissioning of Electrical Gantry Hoist 7.5 Tons Capacity INDEF Make Model No. HW4 M -H1 or Similar. Features of the Hoist 1. Planetary gear box smooth and low noise operation 2. Compact gear box inside the drum 3. Gear coupling 4. Overload sensor 5. Rugged ring type rope guide 6. Optional rotary limit switch 7. Electronic magnetic brake motor 8. Seamless tube drums. Specifications: S.no Description Unit 1 SWL 7.5 Ton 2. Lift 10.5Mtr 3. Drum length 695mm 4. Class II 5. No.of falls 2falls 6. Wire rope dia 18mm 7. Hoisting speed 8.2mtr/min 8. Hoisting motor KW 15 KW 9. Travelling speed 17mtr/min 10. Travelling motor 0.55KW 02 11. Head room 1860mm 12. Flange width 125-210mm 13. ISMB min 250-600mm 14. Approx. Weight Hoist 480kg 15. Approx weight trolley 140kg Scope of supply should include the following 1. Trolley Brake 2. Bogie trolley 3. Geared Rotary limit switch including erection and commissioning 4. CT limit switch 5. Emergency ON/OFF P.B.with master contactor 6. Lockable P.B. 7. Festooning cable 20mtrs. ADC is required and all standard M and P conditions are applicable. M and P Condition attached "
"3098","LaserJet printer equivalent to Model : HP LaserJet PRO M202/203 Printer series or Similar Model. Print speed : Up to 26/25 ppm Letter/A4 ISO Up to 1200 x 1200 dpl Black Best Up to 4800 x 600 dpl Black Normal , 750 MHZ with 128 MB RAM 2-Line LCD Text , Duty Cycle up to 15,000pages per month,RMPV:Up to 250 to 2,000 pages2, 1HI-Speed USB 2.0 1 Ethernet 10/100. Make : HP, CANON, SAMSUNG."
"3098","POH Kit of isolating valve and reducing valve of WSF make Brake Valve. Set consists of 29 Hardware Items as per detailed list attached."
"3098","Alloy steel 4 Legged Chain sling capacity SWL-20 Ton at 0 degree each leg of 12 mm chain dia x 2.5 mtr length with master ring ID-250mm at top and 5 Ton Capacity eye hook at bottom with Test Certificate from Govt. Approved agency, Specification of chain IS-6215 and ISI marked."
"3098","Rubber ring to Cummins Part No.:3872271 or equivalent in FP diesel . Make : Cummins/FP diesel."
"3098","SS.Hex head screw complete for mounting of DRDE Bio-Digester system on outer head stock for conventional SG Coaches consisting of 3 items 1 SS.Hex head screw M16 x 75 A2-70 to IS: 1367, Part-14 to IS: 1364 Part -2 -2002. 2 SS.Nylock Nut M16 A2-7 to IS: 1367, Part-14 to IS: 7002-2005. 3 Spring washer B16 to IS: 3063-1994 and Coating to MDTS-057."
"3098","BOGIE FRAME ARRANGEMENT FOR EMU TRAILER COACHES 180/150 KN AIR SPRING TO ICF DRG NO. ICF/MRVC/D-0-3-001, COL-1 ALT-A"
"3098","BOGIE FRAME ARRANGEMENT FOR AIR SPRING SUSPENSION BOGIE FOR DEMU 1400HP-NON AERO DYNAMIC COACHES TO ICF DRG NO.DMU/DPC5-0-3-501, COL-I,ALT-W/5."
"3098","Sticker Indicating in Hindi Letters vertically Emergency Window . of Size : 43 mm X 455 mm, Material Letters: Night Glow Backgroung Vinyle/Redium in Red Colour . As per Sample Arrow indication will be as directed by the consignee."
"3098","LaserJet printer equivalent to Model : HP LaserJet PRO M202/203 Printer series or Similar Model. Print speed : Up to 26/25 ppm Letter/A4 ISO Up to 1200 x 1200 dpl Black Best Up to 4800 x 600 dpl Black Normal , 750 MHZ with 128 MB RAM 2-Line LCD Text , Duty Cycle up to 15,000pages per month,RMPV:Up to 250 to 2,000 pages2, 1HI-Speed USB 2.0 1 Ethernet 10/100. Make : HP, CANON, SAMSUNG."
"3098","BOGIE FRAME ARRANGEMENT FOR DEMU 700HP COACHES TO ICF DRG NO. DMU/DPC-0-3-009,COL-I,ALT-F."
"3098","Black magnetic particle size 20 micron for magnetic particle testing MPT by non florescent method in 500 ml aerosol can net quantity 400ml to RDSO spcn. No. M and C/NDT/8-109 rev 2007 or Latest. Brand: PMC or equivalent."
"3098","Wet and Dry Manual mop 50cm and adjustable telescopic pole handle aluminum powder coated with blended synthetic and cotton yean in set of make roots E2EE clean past No: 559260002 or similar and Additional spares of refill part No. 558260048 Specifications: 1 . MOPS are to be ideal for both dry sweeping and wet mopping 2 . It Should contain electrostatic properties which will cling fine dust on to the mop. 3 . Telescopic handle should enable height adjustment anywhere between 1 to1.8meters. 4 . MOP is to be made of a blend of natural and synthetic fibers which ensures dust free sweeping. 5 . Swivel base should allow the user to rotate the mop by 180 degrees. 6 . EZC CLEAN PLUS 50CM WET AND DRY MOP WET and DRY MOP POLE HIGHT -height adjustment feature minimum requirement from 1.0 to 1.8 meters."
"3098","Supply and installation of mobile Compactors Set as Per the specification enclosed. MAKE:- Godrej or similar in Nilkamal or Featherlite."
"3098","Hose Flexible 7/8 ID to Specification: SAE 100 R5 Minimum length 30 meters ."
"3098","Buffer height gauge, Equivalent to model no BHG -1 of M/s. Ganapathy industries Chennai. CBC suitable for measuring the height of the CBC fitted in BG wagons measured from top surface of the rail. Measuring range 900mm to 1150 mm. measuring accuracy /-1.0 mm. supply with calibration certificate from NABL approved lab and packed in a wooden carrying box. Material to tool steel to IS: 3748/90 and hardness 50/55 HRC"
"3098","Office table Similar to Godrej make modal no. Table T-104 MAKE:- Godrej or Nikamal or featherlite. Specifications:- 1. Dimensions are in mm approx. : a. Width W : 1665mm b. Depth D : 900mm c. Height H : 750mm 2. Shall contain two sets of storage units i.e., One 03drawer unit and one Box with one file drawer unit. 3. Shall have square/Round tubular frame. 4. Shall have inter locked and welded joints, modesty panel, PVC edge bonded and laminated top. 5. Steel parts shall undergo electro static painting with alkali amino enamel with scratch free surface. 6. ADC is required."
"3098","Wheel distance measuring gauge fitted with Vernier scale is of analog type to IS:3651, Part 02 1985 With LC 0.02mm of ISI Marked and spirit level with Measuring range 1590mm to1610 mm. measuring accuracy /-0.10mm.suitable for carriage and wagon packed in a carrying wooden box and supply with calibration certificate from NABL approved lab. Material tool steel to IS: 3748/90 and Hardness 50/55HRC."
"3098","Hose Flexible 7/8 ID to Specification:SAE 100 R5 Minimum length 30 meters ."
"3098","Solenoid Coil Brake Coil Coil voltage 415 440V , Make:- BCH with Model No : SP50MC21 or Similar."
"3098","Supply of conductor s Berth to Drg.No. WGSCWAC-6-1-029 of ICF. Note:-To be procured from RDSO Approved sources only as per vendor directory AM-M.7.1.1. of page 57 to 221, item No. 65. Note:- Offers of RDSO Approved sources only will be considered."
"3098","Solenoid Coil Brake Coil Coil voltage 415 440V , Make:- BCH with Model No : SP50MC21 or Similar."
"3098","BOGIE FRAME ARRANGEMENT FOR AIR SPRING SUSPENSION BOGIE FOR DEMU 1400HP-NON AERO DYNAMIC COACHES TO ICF DRG NO.DMU/DPC 5-0-3-501 COL-I, ALT-W/5."
"3098","Visitor Cantilevered Chair without arms similar to Godrej make, model Regency PCH-7004 . MAKE:- Godrej or Nilkamal or Featherlite. Specifications:- 1. Dimensions are in mm approx. : a. Width W : 525mm, b. Depth D : 610mm, c. Height H : 805mm, d. Seat Height SH : 460-585mm. 2. Chair should be provided with: a. Center Tilt mechanism, b. Tilt Locking, c. Swivel Mechanism, d. 100 percent VOC free powder coating. 3. ADC is required."
"3098","06 DOOR Personal Storage locker Base unit along with 02nos of 06Door add-on units. MAKE: Godrej or similar in Nilkamal or Featherlite. Specifications enclosed."
"3098","Office Table Similar to Godrej Make Modal no.1500 with CPU hanger. MAKE:-Godrej or Nilkamal or Featherlite. Specifications :- 1 . Dimensions are in mm approx. : a. Width W : 1500mm b. Depth D : 750mm c. Height H : 728mm 2 . Table Should be Provided with. a. Wooden modesty panel. b. Slots in the top frame for passage of wires. c. A CPU hanger. d. Should contain a 03 drawer unit with lock facility. 3 . ADC is required."
"3098","SR Solution Make : Fevicol or Jivanjor or Wood touch."
"3098","Earth clamp 600AMPS, made of zinc coated steel with copper plated jaws and suitable copper mesh jaw opening - 60mm, MAKE: ESAB or similar."
"3098","White contrast paint to detect surface crack to detect magnetic particle testing method in 500ml metal can with spray system net Qty. 400ml to RDSO Spc. No: BS-5044 DCC-1973 or latest."
